EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1169934,CASS CO.,ANITA MUNI ARPT,04/16/2024,858,Tornado, ,EF1,0,0,25000,0,IA,CST-6, ,190307,C,29,DMX,0,0,Emergency Manager, ,0.87,30,0,SE,1,NNW,ANITA MUNI ARPT,04/16/2024,859,41.4275,-94.767,41.4393,-94.7729,"Tornado developed in Lake Anita State Park producing EF1 tree damage.  The tornado moved northwest through a small subdivision producing EF0 damage then crossed the Crestwood Hills Golf Course before dissipating.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",382
1162671,CLAY CO.,PARADISE,04/16/2024,913,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,189056,C,47,EAX,0,0,NWS Storm Survey, ,2.36,50,2,S,1,ESE,PARADISE,04/16/2024,918,39.3962,-94.528,39.4257,-94.5058,"NWS storm survey confirmed an EF-1 tornado at Smithville Lake in northwestern Clay County on the morning of April 16th. This tornado was associated with a mesovortex within a squall line. The tornado did most of its damage near Camp Branch Dr and Collins Road where it flipped a trailer and badly damaged a building owned by the Kansas City Trapshooters Association. The tornado ended near County Road W just east of the community of Paradise. In total, the tornado traveled about 2.3 miles, was 50 yards wide, and was rated as an EF-1 with peak winds of 95 mph.","In the morning and afternoon hours of April 16th, a strong low pressure system brought severe weather to much of Missouri. Most of the storm reports were from damaging straight line winds, but there was large hail across NE Missouri and two confirmed tornadoes.",383
1169947,DALLAS CO.,DALLAS CENTER ARPT,04/16/2024,1005,Tornado, ,EF0,0,0,20000,0,IA,CST-6, ,190307,C,49,DMX,0,0,NWS Storm Survey, ,6.96,60,2,NE,3,NE,MINBURN,04/16/2024,1014,41.7014,-93.9973,41.8019,-93.9884,"A tornado occurred with morning convection as it moved north through central Iowa.  This tornado began west of Dallas Center a moved north impacting a few farmsteads with mostly minor damage.  This tornado produced a TDS on radar and lifted to the northeast of Minburn.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",384
1166033,PLATTE CO.,PLATTE CENTER,04/16/2024,1035,Tornado, ,EF0,0,0,0,0,NE,CST-6, ,189641,C,141,OAX,0,0,Emergency Manager, ,8.44,50,3,WSW,3,E,TARNOV,04/16/2024,1051,41.51,-97.55,41.62,-97.47,"This tornado track is based entirely on eyewitness reports as there was no damage indicated along the entirety of the intermittent track. Emergency management, storm spotters, and video evidence indicate that the tornado began approximately 3 miles southwest of Platte Center. it moved northeast where it crossed the Central Highway road a half mile east of 325th Avenue. From that point on, it became more intermittent, occasionally kicking up dust at the ground underneath the persistent funnel cloud. There were times, especially during the intermittent phase, when the ground-level circulation went through center pivot irrigation systems without tipping them over, which has stood as the basis for rating this as an EF-0 tornado. Video evidence suggests that it was approximately 50 yards wide at its maximum width.","At midnight on the 16th, non-severe thunderstorms were ongoing across portions of northeast Nebraska and western Iowa. With these storms being rooted in a nearly stationary boundary co-located with the exit region of a low-level jet, this area saw prolonged periods of moderate to heavy rain. This resulted in isolated instances of flash flooding, especially for rural portions of western Wayne County where several roads were reported under water.||By 4 am, A round of strong to severe thunderstorms entered eastern Nebraska from the west and south. These storms were co-located with a tongue of enhanced instability and low-level shear as the surface low occluded in central Nebraska. Scattered instances of damaging wind and continued isolated flooding were reported through the early morning hours.||While the main round of thunderstorms continued east into Iowa and Missouri by late morning, continued redevelopment of thunderstorms persisted through the afternoon hours across portions of northeast Nebraska. This resulted from forcing for ascent and steep lapse rates associated with the cut-off low lingering in central Nebraska. Just before noon through the early afternoon hours on the 16th, the Omaha-Valley NWS received reports of funnel clouds and brief spin-up tornadoes associated with these storms. NWS damage surveys concluded that there were 4 EF-0 tornadoes, two in Platte County and two in Colfax County. Scattered showers and storms lingered across the area through the evening of the 16th as the low-pressure system weakened and slowly moved northeast into the upper Midwest.",385
1166034,PLATTE CO.,CRESTON,04/16/2024,1137,Tornado, ,EF0,0,0,0,0,NE,CST-6, ,189641,C,141,OAX,0,0,NWS Storm Survey, ,2.91,30,1,S,1,E,CRESTON,04/16/2024,1142,41.68,-97.37,41.7,-97.35,"A tornado began just west of 190th Avenue and about a half mile north of 445th Street where it flipped a cattle shed. The tornado then tracked toward the northwest, where it impacted another farm, flipping over a small outbuilding and removing roofing material of another outbuilding. A large cedar tree was also split down the middle. From this point, the tornado tracked north and then eventually east. Another farm was impacted near 190th Avenue and 475th Street where a detached garage had the roof removed and walls collapsed. Another cattle shed was overturned near the endpoint of the tornado near 475th Street and 182nd Avenue. There were several videos of this tornado which indicate an interesting evolution. It seemed to begin as the parent storm ingested rotation from a weak frontal boundary extending southeast of the storm, then pulled the tornado northwest closer to the storm updraft, and then eventually it turned to move northeast in the same direction as the storm and eventually pushed a bit more toward the east as a cool gust pushed out and dissipated the tornado. While the funnel cloud was rather wide at times, the actual contact with the ground was quite narrow, as evidenced by the narrow damage track.","At midnight on the 16th, non-severe thunderstorms were ongoing across portions of northeast Nebraska and western Iowa. With these storms being rooted in a nearly stationary boundary co-located with the exit region of a low-level jet, this area saw prolonged periods of moderate to heavy rain. This resulted in isolated instances of flash flooding, especially for rural portions of western Wayne County where several roads were reported under water.||By 4 am, A round of strong to severe thunderstorms entered eastern Nebraska from the west and south. These storms were co-located with a tongue of enhanced instability and low-level shear as the surface low occluded in central Nebraska. Scattered instances of damaging wind and continued isolated flooding were reported through the early morning hours.||While the main round of thunderstorms continued east into Iowa and Missouri by late morning, continued redevelopment of thunderstorms persisted through the afternoon hours across portions of northeast Nebraska. This resulted from forcing for ascent and steep lapse rates associated with the cut-off low lingering in central Nebraska. Just before noon through the early afternoon hours on the 16th, the Omaha-Valley NWS received reports of funnel clouds and brief spin-up tornadoes associated with these storms. NWS damage surveys concluded that there were 4 EF-0 tornadoes, two in Platte County and two in Colfax County. Scattered showers and storms lingered across the area through the evening of the 16th as the low-pressure system weakened and slowly moved northeast into the upper Midwest.",386
1166035,COLFAX CO.,CLARKSON,04/16/2024,1218,Tornado, ,EF0,0,0,0,0,NE,CST-6, ,189641,C,37,OAX,0,0,Public, ,1.08,30,3,S,3,SE,CLARKSON,04/16/2024,1223,41.68,-97.12,41.69,-97.1,"Eyewitness reports and photo and video evidence show that the long-lived funnel cloud formed a ground circulation that began at approximately 118 local time and lasted for approximately 5 minutes. It slowly traveled northeast during this time, with the only damage being some minor damage to tree branches.","At midnight on the 16th, non-severe thunderstorms were ongoing across portions of northeast Nebraska and western Iowa. With these storms being rooted in a nearly stationary boundary co-located with the exit region of a low-level jet, this area saw prolonged periods of moderate to heavy rain. This resulted in isolated instances of flash flooding, especially for rural portions of western Wayne County where several roads were reported under water.||By 4 am, A round of strong to severe thunderstorms entered eastern Nebraska from the west and south. These storms were co-located with a tongue of enhanced instability and low-level shear as the surface low occluded in central Nebraska. Scattered instances of damaging wind and continued isolated flooding were reported through the early morning hours.||While the main round of thunderstorms continued east into Iowa and Missouri by late morning, continued redevelopment of thunderstorms persisted through the afternoon hours across portions of northeast Nebraska. This resulted from forcing for ascent and steep lapse rates associated with the cut-off low lingering in central Nebraska. Just before noon through the early afternoon hours on the 16th, the Omaha-Valley NWS received reports of funnel clouds and brief spin-up tornadoes associated with these storms. NWS damage surveys concluded that there were 4 EF-0 tornadoes, two in Platte County and two in Colfax County. Scattered showers and storms lingered across the area through the evening of the 16th as the low-pressure system weakened and slowly moved northeast into the upper Midwest.",387
1166036,COLFAX CO.,HOWELLS,04/16/2024,1239,Tornado, ,EF0,0,0,0,0,NE,CST-6, ,189641,C,37,OAX,0,0,Emergency Manager, ,5.21,40,7,SSW,5,SSE,HOWELLS,04/16/2024,1249,41.62,-97.04,41.66,-96.96,"Detailed reports from a combination of emergency management, eyewitnesses, and video evidence from storm spotters indicate this as the path of the tornado. Eyewitness accounts indicate that the final 1.5 miles of the track were intermittent, with occasional debris and dust at the ground level. These reports also indicate that the tornado began at 1:39 PM and lasted for approximately 10 minutes, which aligns well with the storm's motion. There were at least 2 center pivots damaged along the track and some minor damage to small outbuildings where tin roofing material was removed. These damage indicators and the degree of damage indicate that the tornado was an EF-0 with maximum winds of approximately 75 mph. Video evidence of the dust field suggests a width of approximately 40 yards.","At midnight on the 16th, non-severe thunderstorms were ongoing across portions of northeast Nebraska and western Iowa. With these storms being rooted in a nearly stationary boundary co-located with the exit region of a low-level jet, this area saw prolonged periods of moderate to heavy rain. This resulted in isolated instances of flash flooding, especially for rural portions of western Wayne County where several roads were reported under water.||By 4 am, A round of strong to severe thunderstorms entered eastern Nebraska from the west and south. These storms were co-located with a tongue of enhanced instability and low-level shear as the surface low occluded in central Nebraska. Scattered instances of damaging wind and continued isolated flooding were reported through the early morning hours.||While the main round of thunderstorms continued east into Iowa and Missouri by late morning, continued redevelopment of thunderstorms persisted through the afternoon hours across portions of northeast Nebraska. This resulted from forcing for ascent and steep lapse rates associated with the cut-off low lingering in central Nebraska. Just before noon through the early afternoon hours on the 16th, the Omaha-Valley NWS received reports of funnel clouds and brief spin-up tornadoes associated with these storms. NWS damage surveys concluded that there were 4 EF-0 tornadoes, two in Platte County and two in Colfax County. Scattered showers and storms lingered across the area through the evening of the 16th as the low-pressure system weakened and slowly moved northeast into the upper Midwest.",388
1177838,PLYMOUTH CO.,HINTON,04/16/2024,1246,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,191293,C,149,FSD,0,0,Law Enforcement, ,0.01,10,0,NNW,0,NNW,HINTON,04/16/2024,1246,42.637,-96.302,42.637,-96.302,"Members of the Hinton Police Department witnessed a very brief touchdown in an open field. The storm produced no visible damage as to determine a rating.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",389
1178100,PLYMOUTH CO.,WEST LE MARS,04/16/2024,1248,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,191293,C,149,FSD,0,0,Public, ,0.01,10,3,SW,3,SW,WEST LE MARS,04/16/2024,1248,42.759,-96.2623,42.759,-96.2623,"Members of the public witnessed a very brief touchdown in an open field. The storm produced no visible damage as to determine a rating. The touchdown location is an estimate based on public videos and radar.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",390
1177849,PLYMOUTH CO.,STRUBLE,04/16/2024,1300,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,191293,C,149,FSD,0,0,Emergency Manager, ,1.32,25,4,SW,3,SW,STRUBLE,04/16/2024,1303,42.86,-96.238,42.873,-96.219,"A tornado spun up in an open field around 4 miles southwest of Struble, about one-half mile south of 130th Street and just west of Kestrel Avenue.  The tornado tracked to the northeast for one-half mile before destroying an outbuilding and blowing out a garage door on a single family dwelling on the east side of Kestrel Avenue.  The tornado continued northeast for around one mile before it uprooted a one-foot diameter tree at another farmstead before it lifted shortly thereafter. The maximum estimated wind speed was 105 mph and the average path width was 25 yards.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",391
1177850,SIOUX CO.,MAURICE,04/16/2024,1311,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,191293,C,167,FSD,0,0,Emergency Manager, ,0.01,10,3,SSW,3,SSW,MAURICE,04/16/2024,1311,42.924,-96.194,42.924,-96.194,"Emergency manager witnessed a very brief touchdown in an open field. The storm produced no visible damage as to determine a rating.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",392
1169948,CALHOUN CO.,RANDS,04/16/2024,1326,Tornado, ,EF1,0,0,12000,0,IA,CST-6, ,190307,C,25,DMX,0,0,Storm Chaser, ,5.22,75,1,WNW,1,ENE,ROCKWELL CITY ARPT,04/16/2024,1338,42.3355,-94.5927,42.411,-94.5954,"Video from storm chaser provided footage for entire life cycle of tornado.  The tornado formed just northwest of the hamlet of Rands and produced EF1 damage to telephone poles.  The tornado traveled almost due north along Quinton Avenue and passed east of the Rockwell City Correctional Faciliity.  It crossed old Highway 20 near Quinton Avenue and passed through a farmstead with only minor damage.  The tornado eventually lifted after passing over a railroad.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",393
1177853,SIOUX CO.,SIOUX CENTER,04/16/2024,1327,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,191293,C,167,FSD,0,0,NWS Storm Survey, ,0.89,25,1,NNW,1,SSW,SIOUX CENTER MUNI AR,04/16/2024,1329,43.097,-96.193,43.109,-96.186,"A brief tornado spun up just south of 380th Street on the outskirts of Sioux Center. The tornado quickly crossed 380th Street as it moved north-northeast and uprooted several large pine trees along a tree line. The tornado then struck a farmstead where it collapsed a barn and tossed tin into a neighboring field. The tornado shifted track to a more northeast direction and then crossed open fields until it lifted near the railroad tracks around one-half mile south of 370th Street. The maximum estimated wind speed was 85 mph and the average path width was 25 yards.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",394
1177857,SIOUX CO.,SIOUX CENTER MUNI AR,04/16/2024,1330,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,191293,C,167,FSD,0,0,NWS Storm Survey, ,0.25,25,1,SSE,1,SE,SIOUX CENTER MUNI AR,04/16/2024,1331,43.113,-96.167,43.116,-96.164,"A brief tornado spun up just south of 370th Street around one-half mile east of U.S. Highway 75 where it uprooted three large pine trees. The tornado moved northeast for about another minute before breaking several large branches at a residence before it lifted. The maximum estimated wind speed was 80 mph and the average path width was 25 yards.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",395
1169949,CALHOUN CO.,MANSON,04/16/2024,1357,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,190307,C,25,DMX,0,0,Storm Chaser, ,0.61,30,2,SSW,1,SSW,MANSON,04/16/2024,1358,42.5027,-94.5395,42.5114,-94.541,"A storm chaser caught video of this weak tornado south of Manson.  It was a brief tornado which moved northward in open rural farmland.  No damage indicators were impacted by this tornado, hence the EFU rating.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",396
1177866,LYON CO.,GEORGE,04/16/2024,1358,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,191293,C,119,FSD,0,0,NWS Storm Survey, ,0.99,75,6,S,5,S,GEORGE,04/16/2024,1401,43.2582,-96.006,43.272,-96.001,"A tornado developed along 270th Street to the west of Kennedy Avenue. It tracked north-northeastward through Otter Valley Golf Course where it uprooted several trees and damaged a maintenance shed. The tornado continued on a north-northeast path and impacted a farmstead north of the golf course where it destroyed an outbuilding and uprooted several more trees. Debris from the outbuilding was strewn across a field as it continued for another half mile northward before it lifted near the intersection of 260th Street and Kennedy Avenue. The maximum estimated wind speed was 105 mph and the average path width was 50 yards.","A negatively tilted upper level wave lifted across the Central Plains on April 16th, with timing of the dry slot ahead of the feature during the afternoon hours. With peak destabilization and development of storms near the triple point in the early to mid afternoon, a mix of hail, damaging winds, and several brief tornadoes occurred.",397
1172008,BUCHANAN CO.,BOIES BEND CO PARK,04/16/2024,1402,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,190594,C,19,DVN,0,0,NWS Storm Survey, ,10.01,125,1,NE,5,NNE,BUFFALO CREEK CO PARK,04/16/2024,1415,42.41,-91.79,42.53,-91.68,"A high end EF-1 tornado touched down northwest of Quasqueton, IA near the Pine Creek Wildlife area, damaging several trees along 262nd St. The tornado continued to track to the northeast, uprooting and snapping several healthy hardwood trees at the Pine Creek Cemetery. Several individuals who lived near the cemetery observed the tornado at this time. The tornado continued moving to the NNE, uprooting several more trees, damaging a farm outbuilding and overturning a semi along Highway 20 before lifting about 4 miles northeast of Winthrop, IA.","Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",398
1169950,POCAHONTAS CO.,PALMER,04/16/2024,1411,Tornado, ,EF0,0,0,200,0,IA,CST-6, ,190307,C,151,DMX,0,0,Storm Chaser, ,1.66,75,4,ESE,4,E,PALMER,04/16/2024,1415,42.614,-94.5218,42.6378,-94.5263,"Storm chaser had video of entire life cycle of tornado.  The tornado developed on the edge of a farmstead producing minor tree damage.  The tornado continued northeast through rural farmland before turning northwest.  The tornado remained in open farmland for the remainder of its path before dissipating.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",399
1169951,POCAHONTAS CO.,ROLFE,04/16/2024,1432,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,190307,C,151,DMX,0,0,Trained Spotter, ,1.44,75,3,S,2,S,ROLFE,04/16/2024,1435,42.7725,-94.5167,42.7932,-94.5197,"This tornado was captured on video as it moved northward through rural farmland south of Rolfe.  The tornado did not impact any damage indicators, hence the EFU rating.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",400
1169952,POCAHONTAS CO.,ROLFE,04/16/2024,1441,Tornado, ,EF0,0,0,10000,0,IA,CST-6, ,190307,C,151,DMX,0,0,Storm Chaser, ,0.64,40,1,S,0,SSE,ROLFE,04/16/2024,1443,42.8098,-94.5189,42.819,-94.5194,"A storm chaser captured video of this brief tornado as it moved just east of Rolfe.  The tornado produced some minor damage to a couple of farmsteads on the east side of Rolfe along with some tree damage.","A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",401
1172019,LEE CO.,MT HAMILL,04/16/2024,1525,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,190594,C,111,DVN,0,0,NWS Storm Survey, ,6.14,600,2,NW,2,NNE,HOUGHTON,04/16/2024,1534,40.77,-91.64,40.8138,-91.5834,"An NWS survey team confirmed a long-track EF2 tornado Tuesday afternoon in southeast Iowa. The tornado developed just southwest of Houghton, Iowa in Lee County. The tornado caused mainly EF-1 damage in Lee county to hardwood trees and farm outbuildings. Significant damage to homes, trees, and outbuildings was observed. The worst damage occurred at a farmstead north of New London in Henry County, where the roof was removed from a brick house, one of the exterior walls collapsed, and the garage was destroyed. Numerous out buildings were also destroyed at nearby farmsteads. Maximum winds were estimated around 130 mph. The tornado continued into northwest Des Moines County and caused additional damage at several farmsteads southeast of Yarmouth. Public video confirmed that the tornado continued northeast into Louisa County, where a vehicle was blown off the road just east of Morning Sun. The tornado then damaged trees near the Port Louisa National Wildlife refuge, and finally lifted near the confluence of the Iowa and Mississippi Rivers. The tornado had a maximum path width around 600 yards. The tornado path length was around 42 miles. There were no injuries. Numerous emergency managers provided valuable assistance to NWS Quad Cities during the survey.","Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",402
1172021,HENRY CO.,SALEM,04/16/2024,1534,Tornado, ,EF2,0,0,0,0,IA,CST-6, ,190594,C,87,DVN,0,0,NWS Storm Survey, ,13.25,600,3,SE,3,NNE,NEW LONDON,04/16/2024,1552,40.8138,-91.5834,40.959,-91.372,"An NWS survey team confirmed a long-track EF2 tornado Tuesday afternoon in southeast Iowa. The tornado developed just southwest of Houghton, Iowa in Lee County. Significant damage to homes, trees, and outbuildings was observed. The worst damage occurred at a farmstead north of New London in Henry County, where the roof was removed from a brick house, one of the exterior walls collapsed, and the garage was destroyed. Numerous out buildings were also destroyed at nearby farmsteads. Maximum winds were estimated around 130 mph. The tornado continued into northwest Des Moines County and caused additional damage at several farmsteads southeast of Yarmouth. Public video confirmed that the tornado continued northeast into Louisa County, where a vehicle was blown off the road just east of Morning Sun. The tornado then damaged trees near the Port Louisa National Wildlife refuge, and finally lifted near the confluence of the Iowa and Mississippi Rivers. The tornado had a maximum path width around 600 yards. The tornado path length was around 42 miles. There were no injuries. Numerous emergency managers provided valuable assistance to NWS Quad Cities during the survey.","Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",403
1172024,DES MOINES CO.,PLEASANTGROVE,04/16/2024,1552,Tornado, ,EF2,0,0,0,0,IA,CST-6, ,190594,C,57,DVN,0,0,NWS Storm Survey, ,11.52,600,5,W,1,ENE,GARLAND,04/16/2024,1607,40.959,-91.372,41.074,-91.212,"An NWS survey team confirmed a long-track EF2 tornado Tuesday afternoon in southeast Iowa. The tornado developed just southwest of Houghton, Iowa in Lee County. Significant damage to homes, trees, and outbuildings was observed. The worst damage occurred at a farmstead north of New London in Henry County, where the roof was removed from a brick house, one of the exterior walls collapsed, and the garage was destroyed. Numerous out buildings were also destroyed at nearby farmsteads. Maximum winds were estimated around 130 mph. The tornado continued into northwest Des Moines County and caused additional damage at several farmsteads southeast of Yarmouth. Public video confirmed that the tornado continued northeast into Louisa County, where a vehicle was blown off the road just east of Morning Sun. The tornado then damaged trees near the Port Louisa National Wildlife refuge, and finally lifted near the confluence of the Iowa and Mississippi Rivers. The tornado had a maximum path width around 600 yards. The tornado path length was around 42 miles. There were no injuries. Numerous emergency managers provided valuable assistance to NWS Quad Cities during the survey.","Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",404
